low,3,M,176.7666667,na
low,3,M,176.15,na
low,3,M,161.0166667,na
low,3,M,173.5333333,na
low,3,M,158.3666667,na
low,3,M,160.1333333,na
low,3,F,173.0666667,2.55
low,3,na,na,na
low,3,M,158.55,na
low,3,F,169,2.86
low,3,na,na,na
low,3,F,191.2,3.29
low,3,F,189.7166667,3
low,3,M,173.4333333,na
low,3,M,167.8833333,na
low,3,F,173.1,2.57
low,3,F,176.1666667,3.27
low,3,F,178.5,3.05
low,3,F,181.6166667,2.85
low,3,F,188.5666667,2.94
low,3,F,188.1833333,2.85
low,3,na,na,na
low,3,na,na,na
low,3,na,na,na
low,3,na,na,na
high,3,F,178.05,2
high,3,F,181.2166667,2.22
high,3,M,172.5333333,na
high,3,M,167.6833333,na
high,3,F,183.6833333,1.98
high,3,M,165.85,na
high,3,F,182.6333333,2.13
high,3,M,179.95,na
high,3,M,175.8166667,na
high,3,M,181.6,na
high,3,M,177.8166667,na
high,3,M,168.1833333,na
high,3,M,174.7166667,na
high,3,F,187.35,1.99
high,3,F,184.3666667,2.03
high,3,M,182.3833333,na
high,3,M,175.5333333,na
high,3,M,186.0166667,na
high,3,F,174.6833333,1.75
high,3,F,197.2333333,1.6
high,3,M,173.9666667,na
high,3,F,184.6333333,1.75
high,3,F,188.0333333,1.66
high,3,F,185.6833333,1.63
high,3,F,190.3166667,1.62
high,3,M,177.7333333,na
high,3,F,190.9333333,1.77
high,3,F,188.8166667,1.81
high,3,M,175.35,na
high,3,M,173.8666667,na
high,3,F,197.2,1.29
high,3,F,185.4666667,1.66
high,3,M,175.15,na
high,3,na,na,na
high,3,F,241.8166667,1.28
high,3,F,204.6166667,1.21
high,3,F,199.0666667,1.34
high,3,F,198.7,1.2
high,3,F,241.8166667,1.04
high,3,M,291.6,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
high,3,na,na,na
low,4,M,170.5166667,na
low,4,M,159.85,na
low,4,F,178.25,2.82
low,4,F,184.2833333,2.96
low,4,M,176.7166667,na
low,4,M,175.1166667,na
low,4,F,171.85,2.74
low,4,M,170.6166667,na
low,4,F,174.1166667,2.34
low,4,F,180.4833333,2.91
low,4,M,175.8333333,na
low,4,M,177.9333333,na
low,4,M,169.8833333,na
low,4,M,185.2666667,na
low,4,M,170.6833333,na
low,4,F,193.9333333,2.69
low,4,F,186.2,1.99
low,4,F,208.3,3.35
low,4,F,236.6333333,2.38
low,4,F,219.15,2.86
low,4,na,na,na
low,4,na,na,na
low,4,na,na,na
low,4,na,na,na
low,4,na,na,na
low,4,na,na,na
low,5,F,195.4,2.92
low,5,F,183.6666667,2.98
low,5,F,193.0833333,3.05
low,5,F,194.3666667,2.96
low,5,M,179.1,na
low,5,F,190.2333333,2.81
low,5,F,195.4833333,3.24
low,5,F,188.5333333,2.9
low,5,M,168.3666667,na
low,5,M,196.2166667,na
low,5,M,194.8,na
low,5,M,190.3166667,na
low,5,M,190.5166667,na
low,5,M,188.8666667,na
low,5,F,210.1666667,2.64
low,5,F,198.8666667,2.8
low,5,F,193.9666667,2.9
low,5,F,190.5166667,2.79
low,5,M,198.45,na
low,5,F,193.8,2.85
low,5,F,195.3666667,2.86
low,5,M,177.7,na
low,5,F,180.8666667,3.01
low,5,na,na,na
low,5,na,na,na
low,5,na,na,na
low,6,F,176.65,2.4
low,6,F,193.9333333,2.34
low,6,F,194.9666667,2.4
low,6,F,184.1,2.23
low,6,M,171.2833333,na
low,6,F,195.75,2.6
low,6,M,159.6666667,na
low,6,M,160.85,na
low,6,M,153.4833333,na
low,6,M,150.4333333,na
low,6,F,193.8166667,2.31
low,6,F,194.4166667,2.26
low,6,F,198.6833333,2.15
low,6,M,154.8166667,na
low,6,F,194.5666667,2.48
low,6,M,na,na
low,6,M,na,na
low,6,M,na,na
low,6,M,na,na
low,6,na,na,na
low,6,M,na,na
low,6,F,203.7166667,2.26
low,6,F,202.85,2.12
low,6,F,180.35,2.11
low,6,F,188.6333333,2.04
low,6,F,214.45,1.96
low,7,M,na,na
low,7,F,179.0333333,2.77
low,7,F,181.7166667,2.76
low,7,M,na,na
low,7,M,na,na
low,7,M,na,na
low,7,M,na,na
low,7,M,na,na
low,7,M,na,na
low,7,F,175.5166667,2.56
low,7,M,na,na
low,7,M,na,na
low,7,M,na,na
low,7,M,na,na
low,7,F,189.1,2.48
low,7,F,184.5333333,2.71
low,7,F,193.1166667,2.89
low,7,F,189.1,2.63
low,7,M,na,na
low,7,F,184.95,2.79
low,7,M,na,na
low,7,F,175.45,2.69
low,7,F,172.5666667,2.62
low,7,F,174.5333333,2.46
low,7,M,na,na
low,7,F,222.1333333,1.82
low,8,M,na,na
low,8,na,na,na
low,8,M,na,na
low,8,M,na,na
low,8,M,na,na
low,8,M,na,na
low,8,M,na,na
low,8,M,na,na
low,8,F,175.6666667,2.25
low,8,F,197.0166667,1.93
low,8,F,193.8333333,2.13
low,8,F,194.75,2.14
low,8,F,184.3166667,2.15
low,8,F,176.7666667,2.29
low,8,F,177.5666667,2.42
low,8,M,na,na
low,8,F,191.1166667,1.88
low,8,F,171.6833333,2.46
low,8,F,194.7833333,2.25
low,8,M,na,na
low,8,F,273.1833333,2.05
low,8,na,na,na
low,8,na,na,na
low,8,na,na,na
low,8,na,na,na
low,8,na,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,F,193.4833333,1.21
high,4,M,na,na
high,4,F,181.85,1.17
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,F,197.0166667,0.86
high,4,M,na,na
high,4,F,205.8166667,0.75
high,4,F,199.3333333,1
high,4,M,na,na
high,4,F,181.2666667,1.03
high,4,F,194.8666667,1.07
high,4,M,na,na
high,4,F,172.95,1.12
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,M,na,na
high,4,F,179.6,0.95
high,4,F,216.7166667,1.25
high,4,F,194.8166667,1.28
high,4,M,na,na
high,4,F,202.7166667,1.05
high,4,F,204.35,0.97
high,4,F,201,0.89
high,4,F,204.0333333,0.94
high,4,F,199.5333333,0.95
high,4,M,na,na
high,4,F,232.5333333,0.87
high,4,F,230.6833333,0.8
high,4,F,340.5666667,1.21
high,4,F,389.25,0.61
high,4,F,418.1,0.67
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,4,na,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,F,170.7833333,1.75
high,5,M,na,na
high,5,M,na,na
high,5,F,180.6833333,1.41
high,5,M,na,na
high,5,F,172.65,1.63
high,5,F,180.5833333,1.29
high,5,M,na,na
high,5,M,na,na
high,5,F,215.2333333,1.25
high,5,M,na,na
high,5,M,na,na
high,5,F,206.5666667,1.19
high,5,F,188.2666667,1.35
high,5,F,192.5666667,1.53
high,5,F,207.8,1.13
high,5,F,183.3666667,1.55
high,5,F,194.4333333,1.38
high,5,F,176.6333333,1.48
high,5,M,na,na
high,5,F,191.6333333,1.49
high,5,M,na,na
high,5,M,na,na
high,5,M,na,na
high,5,F,213.85,1.29
high,5,F,200.9166667,1.09
high,5,F,208.7166667,1.21
high,5,F,259.7333333,1.09
high,5,M,na,na
high,5,na,na,na
high,5,F,491.9166667,1.11
high,5,F,428.5,1.19
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
high,5,na,na,na
low,9,F,211.0833333,2.64
low,9,M,185.8,na
low,9,M,154.9666667,na
low,9,M,174.85,na
low,9,M,178.9,na
low,9,F,211.35,3.04
low,9,F,176.8666667,2.92
low,9,M,178.5333333,na
low,9,F,211.0166667,2.92
low,9,M,180.3166667,na
low,9,M,175.3,na
low,9,F,207.75,2.91
low,9,M,190.9166667,na
low,9,F,206.1833333,2.82
low,9,M,172.3833333,na
low,9,M,177.2,na
low,9,F,202.35,2.88
low,9,F,223.75,2.86
low,9,F,196.6333333,3.17
low,9,F,205.5833333,2.87
low,9,M,192.8833333,na
low,9,M,196.0666667,na
low,9,na,na,na
low,9,na,na,na
low,9,na,na,na
low,9,na,na,na
high,6,F,191.9333333,2.31
high,6,M,195.3,na
high,6,M,177.4666667,na
high,6,M,196.6,na
high,6,F,201.0166667,1.67
high,6,F,198.9,1.84
high,6,M,177.0666667,na
high,6,M,191.45,na
high,6,M,186.65,na
high,6,F,198.15,1.96
high,6,M,176.6166667,na
high,6,M,180.8,na
high,6,M,201.85,na
high,6,M,176.3833333,na
high,6,M,178.35,na
high,6,F,200.5833333,1.76
high,6,F,206.7333333,1.96
high,6,M,179.75,na
high,6,F,201.3166667,1.68
high,6,F,200.85,1.26
high,6,M,197.5333333,na
high,6,M,197.2,na
high,6,M,191.65,na
high,6,F,206.7333333,1.75
high,6,M,197.7333333,na
high,6,M,182.8666667,na
high,6,M,181.5666667,na
high,6,M,184.2666667,na
high,6,F,207,1.81
high,6,M,189.1666667,na
high,6,M,191.65,na
high,6,na,na,na
high,6,F,209.9,2.1
high,6,M,189.9,na
high,6,F,191.65,2.25
high,6,M,193.1166667,na
high,6,M,205.3333333,na
high,6,F,206.1833333,1.64
high,6,F,231.3666667,1.49
high,6,F,197.6833333,1.63
high,6,F,224.5,1.42
high,6,F,186.1,1.73
high,6,na,na,na
high,6,F,207.2,1.4
high,6,F,201.6333333,1.43
high,6,F,199.6166667,1.52
high,6,F,203.9333333,1.46
high,6,M,201.3666667,na
high,6,F,204.3666667,1.48
high,6,F,194.7833333,2.01
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
high,6,na,na,na
low,10,M,na,na
low,10,M,na,na
low,10,M,na,na
low,10,M,na,na
low,10,M,na,na
low,10,M,na,na
low,10,M,na,na
low,10,M,na,na
low,10,M,na,na
low,10,M,na,na
low,10,M,na,na
low,10,M,na,na
low,10,M,na,na
low,10,F,187.2833333,3.27
low,10,F,213.1,2.78
low,10,na,na,na
low,10,F,187.95,3.08
low,10,F,196.1666667,2.86
low,10,F,199.9666667,2.81
low,10,na,na,na
low,10,na,na,na
low,10,na,na,na
low,10,na,na,na
low,10,na,na,na
low,10,na,na,na
low,10,na,na,na
low,11,M,na,na
low,11,M,na,na
low,11,M,na,na
low,11,M,na,na
low,11,M,na,na
low,11,M,na,na
low,11,M,na,na
low,11,M,na,na
low,11,M,na,na
low,11,F,188.5666667,2.92
low,11,F,188.5833333,3.04
low,11,F,188.5666667,3.09
low,11,F,200.95,2.73
low,11,F,215.4333333,2.44
low,11,F,194.7666667,3.19
low,11,F,190.5,3
low,11,F,188.5666667,2.88
low,11,F,188.6333333,3.17
low,11,M,na,na
low,11,M,na,na
low,11,M,na,na
low,11,F,193.0333333,2.88
low,11,na,na,na
low,11,na,na,na
low,11,na,na,na
low,11,na,na,na
low,12,F,187.6333333,3.01
low,12,M,na,na
low,12,M,na,na
low,12,M,na,na
low,12,M,na,na
low,12,M,na,na
low,12,na,na,na
low,12,M,na,na
low,12,F,166.2,3.03
low,12,M,na,na
low,12,F,218.35,2.97
low,12,F,220.2666667,2.93
low,12,F,221.7333333,2.64
low,12,F,207.5333333,3.01
low,12,F,221.2666667,2.87
low,12,F,217.5166667,3.04
low,12,M,na,na
low,12,F,222.1166667,2.95
low,12,M,na,na
low,12,F,233.1,2.52
low,12,na,na,na
low,12,na,na,na
low,12,na,na,na
low,12,na,na,na
low,12,na,na,na
low,12,na,na,na
high,7,M,na,na
high,7,F,188.5666667,1.55
high,7,M,na,na
high,7,M,na,na
high,7,M,na,na
high,7,M,na,na
high,7,M,na,na
high,7,M,na,na
high,7,M,na,na
high,7,M,na,na
high,7,M,na,na
high,7,na,na,na
high,7,M,na,na
high,7,na,na,na
high,7,M,na,na
high,7,M,na,na
high,7,M,na,na
high,7,F,188.5833333,1.49
high,7,F,189.1666667,2.02
high,7,F,195.2666667,1.73
high,7,M,na,na
high,7,na,na,na
high,7,F,203.85,1.72
high,7,F,188.55,1.64
high,7,F,188.5666667,1.65
high,7,M,na,na
high,7,F,189.1166667,1.47
high,7,M,na,na
high,7,M,na,na
high,7,F,196.7,1.73
high,7,M,na,na
high,7,F,190.15,1.61
high,7,F,211.0333333,1.16
high,7,M,na,na
high,7,M,na,na
high,7,F,198.6166667,1.39
high,7,F,213.2666667,1.4
high,7,M,na,na
high,7,F,197.85,1.29
high,7,F,215.0166667,1.34
high,7,F,209.45,1.16
high,7,F,195.1166667,1.38
high,7,F,208.4333333,1.1
high,7,F,224.9666667,1.15
high,7,F,226.2166667,1
high,7,F,231.2333333,1.05
high,7,F,235.1833333,1.05
high,7,F,219.2,1.22
high,7,F,231.7666667,1.01
high,7,F,229.5666667,1.14
high,7,F,234.15,1.05
high,7,F,221.3,0.92
high,7,M,na,na
high,7,M,na,na
high,7,F,237.35,0.99
high,7,F,287.55,1.05
high,7,F,247.85,0.96
high,7,M,na,na
high,7,F,242.75,1.02
high,7,F,292.9333333,1.26
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
high,7,na,na,na
low,7,F,199.6,2.82
low,13,M,na,na
low,13,M,na,na
low,13,F,201.0833333,2.87
low,13,F,204.9666667,2.9
low,13,F,203.0666667,2.96
low,13,M,na,na
low,13,M,na,na
low,13,M,na,na
low,13,F,219.15,2.94
low,13,F,195.25,2.59
low,13,F,215.6666667,3
low,13,F,231.9833333,2.7
low,13,F,195.0833333,2.67
low,13,F,197.0333333,2.79
low,13,M,na,na
low,13,F,230.1166667,2.7
low,13,F,199.55,2.42
low,13,M,na,na
low,13,na,na,na
low,13,na,na,na
low,13,na,na,na
low,13,na,na,na
low,13,na,na,na
low,13,na,na,na
low,13,na,na,na
high,8,M,na,na
high,8,M,na,na
high,8,M,na,na
high,8,M,na,na
high,8,F,198.5666667,1.62
high,8,F,206.2833333,1.52
high,8,F,206.5166667,1.53
high,8,M,na,na
high,8,M,na,na
high,8,M,na,na
high,8,F,195.5833333,1.2
high,8,F,212.5,1.05
high,8,M,na,na
high,8,M,na,na
high,8,M,na,na
high,8,F,236.7,1.08
high,8,F,222.4333333,1.04
high,8,F,207.0666667,1.13
high,8,F,205.6333333,1.23
high,8,F,195.1166667,1.13
high,8,F,197.5,1.25
high,8,F,215.2333333,1.38
high,8,F,215.0333333,1.11
high,8,M,na,na
high,8,F,195.2333333,1.22
high,8,M,na,na
high,8,F,209.4,1.28
high,8,F,192.15,1.41
high,8,M,na,na
high,8,M,na,na
high,8,M,na,na
high,8,F,190.7833333,1.42
high,8,M,na,na
high,8,F,221.1,1.36
high,8,M,na,na
high,8,M,na,na
high,8,M,na,na
high,8,F,219.0666667,1.02
high,8,F,221.35,1.12
high,8,F,196.2,1.3
high,8,F,221.2,1.16
high,8,F,217.7,1.2
high,8,F,225.95,1.08
high,8,F,190.7833333,1.43
high,8,F,222.85,1.29
high,8,F,187.0666667,1.22
high,8,M,na,na
high,8,M,na,na
high,8,F,201.8333333,1.19
high,8,F,195.0833333,1.13
high,8,F,213.6333333,1.12
high,8,F,218.4833333,0.99
high,8,na,na,na
high,8,M,na,na
high,8,na,na,na
high,8,F,219.0666667,0.93
high,8,na,na,na
high,8,F,224.5666667,0.89
high,8,F,267.7333333,0.99
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
high,8,na,na,na
